时间,     温度,          热重
50.8,   778.33893,   -8.23488     
50.8,   778.69360,   -8.23456     
50.8,   778.97314,   -8.23439     
50.8,   779.18640,   -8.23432     
50.8,   779.50513,   -8.23446     
50.9,   779.61267,   -8.23454     
50.9,   779.88300,   -8.23469     
50.9,   780.10229,   -8.23469     
50.9,   780.44012,   -8.23442     
50.9,   780.72156,   -8.23355     
50.9,   780.88416,   -8.23247     
51.0,   781.14514,   -8.22959     
51.0,   781.40302,   -8.22590     
51.0,   781.66730,   -8.22220     
51.0,   781.93829,   -8.21868     
51.0,   782.15686,   -8.21610     
51.0,   782.48523,   -8.21262     
51.1,   782.75330,   -8.21015     
51.1,   782.85791,   -8.20934     
51.1,   783.06720,   -8.20784     
51.1,   783.39557,   -8.20590     
51.1,   783.69159,   -8.20474     
51.1,   783.93555,   -8.20402     
51.2,   784.18091,   -8.20330     
51.2,   784.58459,   -8.20210     
51.2,   784.69324,   -8.20182     
51.2,   785.01263,   -8.20118     
51.2,   785.22595,   -8.20097     
51.2,   785.55267,   -8.20087     
51.3,   785.82837,   -8.20094     
51.3,   786.04816,   -8.20101     
51.3,   786.36469,   -8.20111     
51.3,   786.46716,   -8.20113     
51.3,   786.72681,   -8.20107     
51.3,   786.94073,   -8.20092     
51.4,   787.26855,   -8.20066     
51.4,   787.49103,   -8.20051     
51.4,   787.71454,   -8.20033     
51.4,   787.99335,   -8.20012     
51.4,   788.20947,   -8.19998     
51.4,   788.53680,   -8.19983     
51.5,   788.82349,   -8.19971     
51.5,   789.05835,   -8.19956     
51.5,   789.41455,   -8.19898     
51.5,   789.53180,   -8.19848     
51.5,   789.82129,   -8.19599     
51.5,   790.04999,   -8.19281     
51.6,   790.37793,   -8.18687     
51.6,   790.64014,   -8.18177     
51.6,   790.79987,   -8.17888     
51.6,   791.07440,   -8.17450     
51.6,   791.29926,   -8.17151     
51.6,   791.63928,   -8.16782     
51.7,   791.91327,   -8.16535     
51.7,   792.12311,   -8.16376     
51.7,   792.44348,   -8.16191     
51.7,   792.72406,   -8.16056     
51.7,   792.83820,   -8.16007     
51.7,   793.06683,   -8.15923     
51.8,   793.34467,   -8.15840     
51.8,   793.61365,   -8.15770     
51.8,   793.93658,   -8.15707     
51.8,   794.04675,   -8.15689     
51.8,   794.38898,   -8.15640     
51.8,   794.62085,   -8.15607     
51.9,   794.95691,   -8.15554     
51.9,   795.23077,   -8.15507     
51.9,   795.45551,   -8.15480     
51.9,   795.80713,   -8.15450     
51.9,   795.92950,   -8.15444     
51.9,   796.23505,   -8.15429     
52.0,   796.46924,   -8.15417     
52.0,   796.79443,   -8.15407     
52.0,   797.00659,   -8.15414     
52.0,   797.22717,   -8.15436     
52.0,   797.51404,   -8.15468     
52.0,   797.73944,   -8.15497     
52.1,   798.06207,   -8.15558     
52.1,   798.28033,   -8.15606     
52.1,   798.56006,   -8.15664     
52.1,   798.89288,   -8.15759     
52.1,   799.10602,   -8.15825     
52.1,   799.43079,   -8.15917     
52.2,   799.71149,   -8.16001     
52.2,   799.82642,   -8.16034     
52.2,   800.05524,   -8.16096     
52.2,   800.38251,   -8.16174     
52.2,   800.65033,   -8.16241     
52.2,   800.87048,   -8.16286     
52.3,   801.09821,   -8.16316     
52.3,   801.38812,   -8.16338     
52.3,   801.67401,   -8.16340     
52.3,   801.94550,   -8.16332     
52.3,   802.21326,   -8.16322     
52.3,   802.49658,   -8.16300     
52.4,   802.61426,   -8.16287     
52.4,   802.91559,   -8.16234     
52.4,   803.21301,   -8.16176     
52.4,   803.50720,   -8.16133     
52.4,   803.78699,   -8.16108     
52.4,   804.00037,   -8.16096     
52.5,   804.21704,   -8.16089     
52.5,   804.49915,   -8.16086     
52.5,   804.72827,   -8.16087     
52.5,   805.07373,   -8.16097     
52.5,   805.30225,   -8.16109     
52.5,   805.57770,   -8.16122     
52.6,   805.90247,   -8.16128     
52.6,   806.01160,   -8.16127     
52.6,   806.23279,   -8.16120     
52.6,   806.51660,   -8.16115     
52.6,   806.84961,   -8.16105     
52.6,   807.06097,   -8.16091     
52.7,   807.27588,   -8.16079     
52.7,   807.49908,   -8.16068     
52.7,   807.77985,   -8.16057     
52.7,   808.09949,   -8.16054     
52.7,   808.31287,   -8.16049     
52.7,   808.64630,   -8.16049     
52.8,   808.92688,   -8.16049     
52.8,   809.14221,   -8.16053     
52.8,   809.46027,   -8.16063     
52.8,   809.56824,   -8.16066     
52.8,   809.84149,   -8.16081     
52.8,   810.06433,   -8.16107     
52.9,   810.40698,   -8.16188     
52.9,   810.57983,   -8.16229     
52.9,   810.85822,   -8.16261     
52.9,   811.12115,   -8.16176     
52.9,   811.38306,   -8.15963     
52.9,   811.65540,   -8.15735     
53.0,   811.94299,   -8.15544     
53.0,   812.18262,   -8.15421     
53.0,   812.54150,   -8.15263     
53.0,   812.65887,   -8.15211     
53.0,   812.94482,   -8.15062     
53.0,   813.16895,   -8.14944     
53.1,   813.50769,   -8.14811     
53.1,   813.73877,   -8.14735     
53.1,   813.96899,   -8.14663     
53.1,   814.19580,   -8.14581     
53.1,   814.52289,   -8.14425     
53.1,   814.77881,   -8.14288     
53.2,   814.98547,   -8.14186     
53.2,   815.31348,   -8.14037     
53.2,   815.59644,   -8.13921     
53.2,   815.70862,   -8.13876     
53.2,   816.15131,   -8.13698     
53.2,   816.25787,   -8.13653     
53.3,   816.51782,   -8.13548     
53.3,   816.72455,   -8.13473     
53.3,   816.93518,   -8.13420     
53.3,   817.20520,   -8.13494     
53.3,   817.48120,   -8.14032     
53.3,   817.76294,   -8.15037     
53.4,   817.98578,   -8.16004     
53.4,   818.31238,   -8.17537     
53.4,   818.58374,   -8.18754     
53.4,   818.80127,   -8.19636     
53.4,   819.13397,   -8.20783     
53.4,   819.24701,   -8.21125     
53.5,   819.52838,   -8.21892     
53.5,   819.74414,   -8.22391     
53.5,   820.05145,   -8.22976     
53.5,   820.31256,   -8.23334     
53.5,   820.52820,   -8.23503     
53.5,   820.74976,   -8.23576     
53.6,   820.97437,   -8.23558     
53.6,   821.31110,   -8.23431     
53.6,   821.58282,   -8.23291     
53.6,   821.79431,   -8.23210     
53.6,   822.11554,   -8.23174     
53.6,   822.22620,   -8.23193     
53.7,   822.50781,   -8.23285     
53.7,   822.73004,   -8.23378     
53.7,   823.04987,   -8.23546     
53.7,   823.27515,   -8.23658     
53.7,   823.50330,   -8.23742     
53.7,   823.78619,   -8.23818     
53.8,   824.01166,   -8.23870     
53.8,   824.34198,   -8.23978     
53.8,   824.61365,   -8.24100     
53.8,   824.83386,   -8.24199     
53.8,   825.17303,   -8.24337     
53.8,   825.28455,   -8.24382     
53.9,   825.55554,   -8.24475     
53.9,   825.77222,   -8.24532     
53.9,   826.10852,   -8.24619     
53.9,   826.39221,   -8.24690     
53.9,   826.66241,   -8.24749     
53.9,   826.87354,   -8.24776     
54.0,   827.08734,   -8.24786     
54.0,   827.35889,   -8.24784     
54.0,   827.58057,   -8.24775     
54.0,   827.91809,   -8.24746     
54.0,   828.14453,   -8.24714     
54.0,   828.41498,   -8.24666     
54.1,   828.73315,   -8.24616     
54.1,   828.84308,   -8.24599     
54.1,   829.06921,   -8.24568     
54.1,   829.35687,   -8.24550     
54.1,   829.69977,   -8.24555     
54.1,   829.92303,   -8.24565     
54.2,   830.14368,   -8.24571     
54.2,   830.41559,   -8.24587     
54.2,   830.63275,   -8.24600     
54.2,   830.96698,   -8.24619     
54.2,   831.25305,   -8.24610     
54.2,   831.53601,   -8.24589     
54.3,   831.80566,   -8.24554     
54.3,   831.91040,   -8.24539     
54.3,   832.17542,   -8.24502     
54.3,   832.44641,   -8.24474     
54.3,   832.72180,   -8.24447     
54.3,   833.00104,   -8.24423     
54.4,   833.16974,   -8.24414     
54.4,   833.45087,   -8.24411     
54.4,   833.67444,   -8.24416     
54.4,   834.00458,   -8.24429     
54.4,   834.26990,   -8.24444     
54.4,   834.47949,   -8.24453     
54.5,   834.79919,   -8.24463     
54.5,   835.01892,   -8.24456     
54.5,   835.18726,   -8.24448     
54.5,   835.41064,   -8.24431     
54.5,   835.73291,   -8.24400     
54.5,   835.94684,   -8.24383     
54.6,   836.22162,   -8.24368     
54.6,   836.55731,   -8.24369     
54.6,   836.78253,   -8.24385     
54.6,   837.00830,   -8.24416     
54.6,   837.22980,   -8.24459     
54.6,   837.49432,   -8.24504     
54.7,   837.81494,   -8.24518     
54.7,   838.03632,   -8.24494     
54.7,   838.37793,   -8.24375     
54.7,   838.66473,   -8.24207     
54.7,   838.77710,   -8.24128     
54.7,   838.99573,   -8.23958     
54.8,   839.32367,   -8.23649     
54.8,   839.59875,   -8.23367     
54.8,   839.81982,   -8.23138     
54.8,   840.04578,   -8.22916     
54.8,   840.33118,   -8.22667     
54.8,   840.60919,   -8.22447     
54.9,   840.87769,   -8.22262     
54.9,   841.14722,   -8.22113     
54.9,   841.42242,   -8.21991     
54.9,   841.53455,   -8.21951     
54.9,   841.81750,   -8.21857     
54.9,   842.09485,   -8.21771     
55.0,   842.35950,   -8.21700     
55.0,   842.62598,   -8.21642     
55.0,   842.84808,   -8.21610     
55.0,   843.07312,   -8.21591     
55.0,   843.35144,   -8.21585     
55.0,   843.56805,   -8.21597     
55.1,   843.89459,   -8.21611     
55.1,   844.11658,   -8.21609     
55.1,   844.39020,   -8.21593     
55.1,   844.71234,   -8.21571     
55.1,   844.92938,   -8.21556     
55.1,   845.26117,   -8.21520     
55.2,   845.31714,   -8.21513     
55.2,   845.60101,   -8.21480     
55.2,   845.94983,   -8.21446     
55.2,   846.23297,   -8.21421     
55.2,   846.34106,   -8.21418     
55.2,   846.58777,   -8.21435     
55.3,   846.91357,   -8.21522     
55.3,   847.20514,   -8.21615     
55.3,   847.49103,   -8.21732     
55.3,   847.71411,   -8.21835     
55.3,   848.04541,   -8.21983     
55.3,   848.15588,   -8.22027     
55.4,   848.43518,   -8.22119     
55.4,   848.66296,   -8.22173     
55.4,   849.01074,   -8.22229     
55.4,   849.29584,   -8.22256     
55.4,   849.51923,   -8.22267     
55.4,   849.74487,   -8.22282     
55.5,   849.97528,   -8.22291     
55.5,   850.26672,   -8.22313     
55.5,   850.61597,   -8.22365     
55.5,   850.84192,   -8.22406     
55.5,   851.17847,   -8.22460     
55.5,   851.46472,   -8.22495     
55.6,   851.58020,   -8.22509     
55.6,   851.81030,   -8.22528     
55.6,   852.14722,   -8.22545     
55.6,   852.42401,   -8.22560     
55.6,   852.64722,   -8.22577     
55.6,   852.87262,   -8.22603     
55.7,   853.09888,   -8.22635     
55.7,   853.43396,   -8.22704     
55.7,   853.71027,   -8.22768     
55.7,   853.93408,   -8.22808     
55.7,   854.28003,   -8.22844     
55.7,   854.56677,   -8.22857     
55.8,   854.78394,   -8.22861     
55.8,   855.11047,   -8.22870     
55.8,   855.22290,   -8.22875     
55.8,   855.51013,   -8.22886     
55.8,   855.74274,   -8.22893     
55.8,   856.08435,   -8.22905     
55.9,   856.24744,   -8.22909     
55.9,   856.51715,   -8.22908     
55.9,   856.79199,   -8.22896     
55.9,   857.01550,   -8.22884     
55.9,   857.35968,   -8.22884     
55.9,   857.64838,   -8.22907     
56.0,   857.87134,   -8.22926     
56.0,   858.19861,   -8.22944     
56.0,   858.31049,   -8.22950     
56.0,   858.59631,   -8.22955     
56.0,   858.82562,   -8.22958     
56.0,   859.16675,   -8.22974     
56.1,   859.43738,   -8.22988     
56.1,   859.63898,   -8.23003     
56.1,   859.83600,   -8.23013     
56.1,   860.03790,   -8.23012     
56.1,   860.36072,   -8.22999     
56.1,   860.64343,   -8.22980     
56.2,   860.87097,   -8.22970     
56.2,   861.21130,   -8.22954     
56.2,   861.32239,   -8.22954     
56.2,   861.59595,   -8.22962     
56.2,   861.81519,   -8.22981     
56.2,   862.14905,   -8.23020     
56.3,   862.37555,   -8.23034     
56.3,   862.60443,   -8.23041     
56.3,   862.89380,   -8.23040     
56.3,   863.12457,   -8.23035     
56.3,   863.46106,   -8.23022     
56.3,   863.73260,   -8.23004     
56.4,   863.94958,   -8.22995     
56.4,   864.28339,   -8.23002     
56.4,   864.56635,   -8.23016     
56.4,   864.67944,   -8.23022     
56.4,   865.13831,   -8.23053     
56.4,   865.24957,   -8.23062     
56.5,   865.52228,   -8.23082     
56.5,   865.79797,   -8.23098     
56.5,   866.08014,   -8.23115     
56.5,   866.36542,   -8.23125     
56.5,   866.53723,   -8.23126     
56.5,   866.81665,   -8.23123     
56.6,   867.03687,   -8.23122     
56.6,   867.37115,   -8.23125     
56.6,   867.65833,   -8.23128     
56.6,   867.89001,   -8.23125     
56.6,   868.22870,   -8.23106     
56.6,   868.33929,   -8.23097     
56.7,   868.61292,   -8.23081     
56.7,   868.83228,   -8.23076     
56.7,   869.15765,   -8.23079     
56.7,   869.37445,   -8.23090     
56.7,   869.58936,   -8.23102     
56.7,   869.85022,   -8.23117     
56.8,   870.05872,   -8.23118     
56.8,   870.38501,   -8.23101     
56.8,   870.61078,   -8.23083     
56.8,   870.89441,   -8.23053     
56.8,   871.22839,   -8.23000     
56.8,   871.33704,   -8.22983     
56.9,   871.55426,   -8.22958     
56.9,   871.82715,   -8.22939     
56.9,   872.15894,   -8.22926     
56.9,   872.38434,   -8.22922     
56.9,   872.61310,   -8.22921     
56.9,   872.89874,   -8.22925     
57.0,   873.12231,   -8.22934     
57.0,   873.45129,   -8.22958     
57.0,   873.67084,   -8.22976     
57.0,   873.99677,   -8.23013     
57.0,   874.21765,   -8.23036     
57.0,   874.49634,   -8.23053     
57.1,   874.83197,   -8.23043     
57.1,   874.94470,   -8.23033     
57.1,   875.16687,   -8.23010     
57.1,   875.43372,   -8.22961     
57.1,   875.75482,   -8.22894     
57.1,   875.97449,   -8.22855     
57.2,   876.20050,   -8.22823     
57.2,   876.43097,   -8.22809     
57.2,   876.71851,   -8.22812     
57.2,   877.03857,   -8.22831     
57.2,   877.23907,   -8.22853     
57.2,   877.54370,   -8.22893     
57.3,   877.80133,   -8.22912     
57.3,   877.90808,   -8.22913     
57.3,   878.12872,   -8.22908     
57.3,   878.47205,   -8.22896     
57.3,   878.74609,   -8.22895     
57.3,   878.96021,   -8.22902     
57.4,   879.18079,   -8.22913     
57.4,   879.46484,   -8.22942     
57.4,   879.75061,   -8.22970     
57.4,   880.03992,   -8.22996     
57.4,   880.32452,   -8.23009     
57.4,   880.59216,   -8.23017     
57.5,   880.85919,   -8.23032     
57.5,   880.96814,   -8.23043     
57.5,   881.24829,   -8.23072     
57.5,   881.53735,   -8.23097     
57.5,   881.82922,   -8.23120     
57.5,   882.05878,   -8.23136     
57.6,   882.28082,   -8.23152     
57.6,   882.55615,   -8.23172     
57.6,   882.77618,   -8.23184     
57.6,   883.10040,   -8.23202     
57.6,   883.31799,   -8.23220     
57.6,   883.59076,   -8.23243     
57.7,   883.91412,   -8.23262     
57.7,   884.13153,   -8.23264     
57.7,   884.46381,   -8.23266     
57.7,   884.75171,   -8.23276     
57.7,   884.86835,   -8.23283     
57.7,   885.09869,   -8.23294     
57.8,   885.43530,   -8.23293     
57.8,   885.72321,   -8.23282     
57.8,   885.95917,   -8.23275     
57.8,   886.17932,   -8.23278     
57.8,   886.39429,   -8.23283     
57.8,   886.73151,   -8.23287     
57.9,   887.01691,   -8.23293     
57.9,   887.24084,   -8.23306     
57.9,   887.56921,   -8.23328     
57.9,   887.67871,   -8.23332     
57.9,   887.95544,   -8.23339     
57.9,   888.18280,   -8.23342     
58.0,   888.53088,   -8.23354     
58.0,   888.80664,   -8.23363     
58.0,   888.96460,   -8.23363     
58.0,   889.22241,   -8.23369     
58.0,   889.48364,   -8.23389     
58.0,   889.75940,   -8.23423     
58.1,   890.02917,   -8.23436     
58.1,   890.24341,   -8.23409     
58.1,   890.57617,   -8.23363     
58.1,   890.68634,   -8.23355     
58.1,   890.95605,   -8.23346     
58.1,   891.17224,   -8.23343     
58.2,   891.51001,   -8.23344     
58.2,   891.80109,   -8.23357     
58.2,   892.03479,   -8.23371     
58.2,   892.26135,   -8.23386     
