时间,     温度,          热重
34.2,   192.56470,   -0.34475     
34.2,   192.67206,   -0.34466     
34.2,   192.78558,   -0.34461     
34.2,   192.87880,   -0.34454     
34.3,   192.94893,   -0.34448     
34.3,   193.04250,   -0.34440     
34.3,   193.14070,   -0.34433     
34.3,   193.25449,   -0.34424     
34.3,   193.34766,   -0.34418     
34.3,   193.43834,   -0.34415     
34.4,   193.52563,   -0.34405     
34.4,   193.61659,   -0.34400     
34.4,   193.71994,   -0.34389     
34.4,   193.82661,   -0.34385     
34.4,   193.91023,   -0.34376     
34.4,   193.98622,   -0.34368     
34.5,   194.10440,   -0.34359     
34.5,   194.19662,   -0.34351     
34.5,   194.27330,   -0.34340     
34.5,   194.35782,   -0.34338     
34.5,   194.46027,   -0.34329     
34.5,   194.59593,   -0.34322     
34.6,   194.69478,   -0.34313     
34.6,   194.79152,   -0.34308     
34.6,   194.87694,   -0.34296     
34.6,   194.96898,   -0.34287     
34.6,   195.08121,   -0.34285     
34.6,   195.18982,   -0.34277     
34.7,   195.25679,   -0.34270     
34.7,   195.35793,   -0.34267     
34.7,   195.44371,   -0.34267     
34.7,   195.53679,   -0.34258     
34.7,   195.65039,   -0.34249     
34.7,   195.74303,   -0.34243     
34.8,   195.83905,   -0.34238     
34.8,   195.95378,   -0.34231     
34.8,   196.03288,   -0.34223     
34.8,   196.09938,   -0.34216     
34.8,   196.21667,   -0.34212     
34.8,   196.31245,   -0.34201     
34.9,   196.41756,   -0.34200     
34.9,   196.49831,   -0.34189     
34.9,   196.56604,   -0.34179     
34.9,   196.67021,   -0.34175     
34.9,   196.80177,   -0.34173     
34.9,   196.93224,   -0.34168     
35.0,   197.02983,   -0.34159     
35.0,   197.09282,   -0.34145     
35.0,   197.16318,   -0.34137     
35.0,   197.24478,   -0.34128     
35.0,   197.36977,   -0.34126     
35.0,   197.50334,   -0.34121     
35.1,   197.59406,   -0.34113     
35.1,   197.67015,   -0.34106     
35.1,   197.74614,   -0.34099     
35.1,   197.84494,   -0.34095     
35.1,   197.93048,   -0.34085     
35.1,   198.00873,   -0.34077     
35.2,   198.18324,   -0.34076     
35.2,   198.29517,   -0.34067     
35.2,   198.33517,   -0.34059     
35.2,   198.41631,   -0.34048     
35.2,   198.53867,   -0.34040     
35.2,   198.63853,   -0.34031     
35.3,   198.72852,   -0.34024     
35.3,   198.82214,   -0.34014     
35.3,   198.89861,   -0.34002     
35.3,   199.00923,   -0.33995     
35.3,   199.10178,   -0.33984     
35.3,   199.20006,   -0.33973     
35.4,   199.29668,   -0.33965     
35.4,   199.41730,   -0.33961     
35.4,   199.48706,   -0.33952     
35.4,   199.57268,   -0.33940     
35.4,   199.68666,   -0.33932     
35.4,   199.80952,   -0.33919     
35.5,   199.90231,   -0.33912     
35.5,   199.96887,   -0.33905     
35.5,   200.04846,   -0.33893     
35.5,   200.13475,   -0.33884     
35.5,   200.24562,   -0.33875     
35.5,   200.36449,   -0.33866     
35.6,   200.46994,   -0.33860     
35.6,   200.54411,   -0.33843     
35.6,   200.65302,   -0.33833     
35.6,   200.75319,   -0.33824     
35.6,   200.85255,   -0.33817     
35.6,   200.93919,   -0.33804     
35.7,   201.01434,   -0.33791     
35.7,   201.13681,   -0.33787     
35.7,   201.22685,   -0.33777     
35.7,   201.33228,   -0.33765     
35.7,   201.46330,   -0.33762     
35.7,   201.55104,   -0.33751     
35.8,   201.61848,   -0.33736     
35.8,   201.68793,   -0.33724     
35.8,   201.78651,   -0.33718     
35.8,   201.88698,   -0.33708     
35.8,   202.01263,   -0.33704     
35.8,   202.12836,   -0.33692     
35.9,   202.19565,   -0.33679     
35.9,   202.27205,   -0.33668     
35.9,   202.36333,   -0.33664     
35.9,   202.46999,   -0.33654     
35.9,   202.54803,   -0.33649     
35.9,   202.65617,   -0.33638     
36.0,   202.73218,   -0.33626     
36.0,   202.81778,   -0.33618     
36.0,   202.90971,   -0.33613     
36.0,   203.00977,   -0.33613     
36.0,   203.16148,   -0.33610     
36.0,   203.26460,   -0.33601     
36.1,   203.32965,   -0.33583     
36.1,   203.43376,   -0.33577     
36.1,   203.54347,   -0.33564     
36.1,   203.61334,   -0.33551     
36.1,   203.70026,   -0.33538     
36.1,   203.78668,   -0.33524     
36.2,   203.89456,   -0.33515     
36.2,   204.00911,   -0.33503     
36.2,   204.12192,   -0.33496     
36.2,   204.20981,   -0.33487     
36.2,   204.29320,   -0.33484     
36.2,   204.38628,   -0.33469     
36.3,   204.46994,   -0.33458     
36.3,   204.57797,   -0.33451     
36.3,   204.66940,   -0.33446     
36.3,   204.76469,   -0.33431     
36.3,   204.84225,   -0.33419     
36.3,   204.95537,   -0.33411     
36.4,   205.05147,   -0.33403     
36.4,   205.16194,   -0.33394     
36.4,   205.27139,   -0.33382     
36.4,   205.36320,   -0.33373     
36.4,   205.44550,   -0.33364     
36.4,   205.53767,   -0.33356     
36.5,   205.65479,   -0.33346     
36.5,   205.76707,   -0.33337     
36.5,   205.84703,   -0.33328     
36.5,   205.96805,   -0.33315     
36.5,   206.03915,   -0.33307     
36.5,   206.13658,   -0.33290     
36.6,   206.21672,   -0.33279     
36.6,   206.30418,   -0.33264     
36.6,   206.39735,   -0.33248     
36.6,   206.53157,   -0.33244     
36.6,   206.62843,   -0.33232     
36.6,   206.71716,   -0.33215     
36.7,   206.79636,   -0.33203     
36.7,   206.87633,   -0.33193     
36.7,   206.96843,   -0.33175     
36.7,   207.06728,   -0.33164     
36.7,   207.16568,   -0.33156     
36.7,   207.26306,   -0.33146     
36.8,   207.36134,   -0.33133     
36.8,   207.46342,   -0.33115     
36.8,   207.58087,   -0.33108     
36.8,   207.68343,   -0.33097     
36.8,   207.75996,   -0.33085     
36.8,   207.84822,   -0.33075     
36.9,   207.97682,   -0.33074     
36.9,   208.08191,   -0.33070     
36.9,   208.17268,   -0.33060     
36.9,   208.24956,   -0.33051     
36.9,   208.33209,   -0.33040     
36.9,   208.42189,   -0.33028     
37.0,   208.54715,   -0.33023     
37.0,   208.65552,   -0.33011     
37.0,   208.75455,   -0.33000     
37.0,   208.83424,   -0.32990     
37.0,   208.90918,   -0.32977     
37.0,   208.99634,   -0.32967     
37.1,   209.11824,   -0.32953     
37.1,   209.23952,   -0.32950     
37.1,   209.31905,   -0.32933     
37.1,   209.39485,   -0.32910     
37.1,   209.53871,   -0.32903     
37.1,   209.58911,   -0.32886     
37.2,   209.65924,   -0.32873     
37.2,   209.76239,   -0.32862     
37.2,   209.86786,   -0.32849     
37.2,   209.98470,   -0.32845     
37.2,   210.08847,   -0.32835     
37.2,   210.18031,   -0.32823     
37.3,   210.27750,   -0.32811     
37.3,   210.37648,   -0.32801     
37.3,   210.45807,   -0.32786     
37.3,   210.54941,   -0.32772     
37.3,   210.64507,   -0.32761     
37.3,   210.74409,   -0.32756     
37.4,   210.84248,   -0.32744     
37.4,   210.95639,   -0.32732     
37.4,   211.04044,   -0.32720     
37.4,   211.11278,   -0.32707     
37.4,   211.22342,   -0.32699     
37.4,   211.33189,   -0.32687     
37.5,   211.43144,   -0.32669     
37.5,   211.53854,   -0.32656     
37.5,   211.65880,   -0.32639     
37.5,   211.73227,   -0.32631     
37.5,   211.81657,   -0.32615     
37.5,   211.91312,   -0.32604     
37.6,   212.02567,   -0.32597     
37.6,   212.10966,   -0.32588     
37.6,   212.19060,   -0.32573     
37.6,   212.27663,   -0.32566     
37.6,   212.41296,   -0.32553     
37.6,   212.49608,   -0.32541     
37.7,   212.60657,   -0.32532     
37.7,   212.72066,   -0.32519     
37.7,   212.82452,   -0.32507     
37.7,   212.90274,   -0.32491     
37.7,   212.96660,   -0.32481     
37.7,   213.08835,   -0.32467     
37.8,   213.17223,   -0.32449     
37.8,   213.28964,   -0.32442     
37.8,   213.40474,   -0.32427     
37.8,   213.48883,   -0.32416     
37.8,   213.55530,   -0.32403     
37.8,   213.63655,   -0.32395     
37.9,   213.75145,   -0.32381     
37.9,   213.86209,   -0.32369     
37.9,   213.98489,   -0.32357     
37.9,   214.06029,   -0.32344     
37.9,   214.14372,   -0.32338     
37.9,   214.23604,   -0.32323     
38.0,   214.30945,   -0.32311     
38.0,   214.42795,   -0.32294     
38.0,   214.54573,   -0.32282     
38.0,   214.63516,   -0.32266     
38.0,   214.74927,   -0.32261     
38.0,   214.84299,   -0.32243     
38.1,   214.93002,   -0.32232     
38.1,   215.01208,   -0.32211     
38.1,   215.10347,   -0.32196     
38.1,   215.22392,   -0.32186     
38.1,   215.33234,   -0.32173     
38.1,   215.43504,   -0.32156     
38.2,   215.53445,   -0.32145     
38.2,   215.60905,   -0.32127     
38.2,   215.69705,   -0.32115     
38.2,   215.80502,   -0.32104     
38.2,   215.88570,   -0.32082     
38.2,   215.98778,   -0.32070     
38.3,   216.09264,   -0.32056     
38.3,   216.19035,   -0.32047     
38.3,   216.29189,   -0.32031     
38.3,   216.38129,   -0.32016     
38.3,   216.47078,   -0.32004     
38.3,   216.56932,   -0.31994     
38.4,   216.70000,   -0.31981     
38.4,   216.79539,   -0.31970     
38.4,   216.87216,   -0.31955     
38.4,   216.94633,   -0.31943     
38.4,   217.03011,   -0.31924     
38.4,   217.17923,   -0.31917     
38.5,   217.29190,   -0.31905     
38.5,   217.38321,   -0.31890     
38.5,   217.46565,   -0.31875     
38.5,   217.54117,   -0.31861     
38.5,   217.66934,   -0.31851     
38.5,   217.74716,   -0.31835     
38.6,   217.80672,   -0.31818     
38.6,   217.92368,   -0.31808     
38.6,   218.03839,   -0.31799     
38.6,   218.15327,   -0.31804     
38.6,   218.23492,   -0.31793     
38.6,   218.29602,   -0.31776     
38.7,   218.40799,   -0.31765     
38.7,   218.51076,   -0.31749     
38.7,   218.61948,   -0.31735     
38.7,   218.72621,   -0.31718     
38.7,   218.80699,   -0.31704     
38.7,   218.89241,   -0.31694     
38.8,   219.00089,   -0.31672     
38.8,   219.08493,   -0.31660     
38.8,   219.15913,   -0.31645     
38.8,   219.28352,   -0.31629     
38.8,   219.39352,   -0.31623     
38.8,   219.48373,   -0.31606     
38.9,   219.60931,   -0.31596     
38.9,   219.68700,   -0.31586     
38.9,   219.78964,   -0.31570     
38.9,   219.86099,   -0.31559     
38.9,   219.95135,   -0.31547     
38.9,   220.08505,   -0.31530     
39.0,   220.15372,   -0.31518     
39.0,   220.25746,   -0.31500     
39.0,   220.36372,   -0.31487     
39.0,   220.45129,   -0.31473     
39.0,   220.54099,   -0.31454     
39.0,   220.61333,   -0.31439     
39.1,   220.72523,   -0.31422     
39.1,   220.81723,   -0.31406     
39.1,   220.94823,   -0.31391     
39.1,   221.02574,   -0.31373     
39.1,   221.11679,   -0.31352     
39.1,   221.23396,   -0.31340     
39.2,   221.34290,   -0.31329     
39.2,   221.40768,   -0.31316     
39.2,   221.52173,   -0.31297     
39.2,   221.59889,   -0.31276     
39.2,   221.68056,   -0.31261     
39.2,   221.77954,   -0.31245     
39.3,   221.87274,   -0.31232     
39.3,   221.96165,   -0.31216     
39.3,   222.05717,   -0.31198     
39.3,   222.18906,   -0.31189     
39.3,   222.31618,   -0.31181     
39.3,   222.42049,   -0.31165     
39.4,   222.47694,   -0.31146     
39.4,   222.56818,   -0.31136     
39.4,   222.65427,   -0.31124     
39.4,   222.77701,   -0.31104     
39.4,   222.87779,   -0.31095     
39.4,   222.99231,   -0.31080     
39.5,   223.08752,   -0.31061     
39.5,   223.20117,   -0.31044     
39.5,   223.29605,   -0.31026     
39.5,   223.36911,   -0.31011     
39.5,   223.49103,   -0.30998     
39.5,   223.60249,   -0.30978     
39.6,   223.67198,   -0.30946     
39.6,   223.73611,   -0.30925     
39.6,   223.82352,   -0.30912     
39.6,   223.91992,   -0.30895     
39.6,   224.00520,   -0.30884     
39.6,   224.11945,   -0.30870     
39.7,   224.22095,   -0.30855     
39.7,   224.31541,   -0.30839     
39.7,   224.46877,   -0.30829     
39.7,   224.56670,   -0.30812     
39.7,   224.64204,   -0.30782     
39.7,   224.71947,   -0.30751     
39.8,   224.79634,   -0.30735     
39.8,   224.91965,   -0.30711     
39.8,   225.02974,   -0.30689     
39.8,   225.12975,   -0.30669     
39.8,   225.18521,   -0.30651     
39.8,   225.27750,   -0.30639     
39.9,   225.37196,   -0.30623     
39.9,   225.52180,   -0.30615     
39.9,   225.64426,   -0.30593     
39.9,   225.70442,   -0.30574     
39.9,   225.79318,   -0.30551     
39.9,   225.90765,   -0.30544     
40.0,   226.00961,   -0.30529     
40.0,   226.09894,   -0.30511     
40.0,   226.18831,   -0.30494     
40.0,   226.28748,   -0.30477     
40.0,   226.40530,   -0.30459     
40.0,   226.47475,   -0.30440     
40.1,   226.57060,   -0.30431     
40.1,   226.67943,   -0.30417     
40.1,   226.80942,   -0.30409     
40.1,   226.91144,   -0.30387     
40.1,   226.98438,   -0.30363     
40.1,   227.09332,   -0.30347     
40.2,   227.19020,   -0.30325     
40.2,   227.28603,   -0.30308     
40.2,   227.36473,   -0.30293     
40.2,   227.46956,   -0.30277     
40.2,   227.57162,   -0.30261     
40.2,   227.67587,   -0.30244     
40.3,   227.78587,   -0.30217     
40.3,   227.88606,   -0.30202     
40.3,   227.98276,   -0.30185     
40.3,   228.07715,   -0.30160     
40.3,   228.16620,   -0.30145     
40.3,   228.26846,   -0.30131     
40.4,   228.34784,   -0.30109     
40.4,   228.45473,   -0.30090     
40.4,   228.56601,   -0.30068     
40.4,   228.68250,   -0.30059     
40.4,   228.76141,   -0.30051     
40.4,   228.84322,   -0.30038     
40.5,   228.94090,   -0.30027     
40.5,   229.06410,   -0.30013     
40.5,   229.16696,   -0.29988     
40.5,   229.27168,   -0.29972     
40.5,   229.34653,   -0.29947     
40.5,   229.45123,   -0.29928     
40.6,   229.55434,   -0.29909     
40.6,   229.66832,   -0.29893     
40.6,   229.78398,   -0.29874     
40.6,   229.87514,   -0.29857     
40.6,   229.97481,   -0.29834     
40.6,   230.04051,   -0.29812     
40.7,   230.11925,   -0.29794     
40.7,   230.21663,   -0.29782     
40.7,   230.33408,   -0.29765     
40.7,   230.44586,   -0.29754     
40.7,   230.54594,   -0.29727     
40.7,   230.65085,   -0.29705     
40.8,   230.73386,   -0.29695     
40.8,   230.81894,   -0.29673     
40.8,   230.92174,   -0.29649     
40.8,   231.01161,   -0.29624     
40.8,   231.12880,   -0.29608     
40.8,   231.22107,   -0.29586     
40.9,   231.34673,   -0.29575     
40.9,   231.45702,   -0.29551     
40.9,   231.56177,   -0.29529     
40.9,   231.62459,   -0.29505     
40.9,   231.71841,   -0.29478     
40.9,   231.82765,   -0.29461     
41.0,   231.89323,   -0.29445     
41.0,   232.00273,   -0.29443     
41.0,   232.10715,   -0.29424     
41.0,   232.21785,   -0.29407     
41.0,   232.31676,   -0.29400     
41.0,   232.39819,   -0.29377     
41.1,   232.51135,   -0.29369     
41.1,   232.58682,   -0.29342     
41.1,   232.67650,   -0.29326     
41.1,   232.77237,   -0.29308     
41.1,   232.88412,   -0.29300     
41.1,   232.97697,   -0.29280     
41.2,   233.08150,   -0.29261     
41.2,   233.16240,   -0.29239     
41.2,   233.25781,   -0.29223     
41.2,   233.36124,   -0.29218     
41.2,   233.47214,   -0.29205     
41.2,   233.55179,   -0.29196     
41.3,   233.64609,   -0.29182     
41.3,   233.72404,   -0.29163     
41.3,   233.82956,   -0.29149     
41.3,   233.95027,   -0.29135     
41.3,   234.09186,   -0.29122     
41.3,   234.16606,   -0.29102     
41.4,   234.24852,   -0.29085     
41.4,   234.35028,   -0.29070     
41.4,   234.42476,   -0.29049     
41.4,   234.53140,   -0.29035     
41.4,   234.64160,   -0.29015     
41.4,   234.74425,   -0.28999     
41.5,   234.82838,   -0.28981     
41.5,   234.90866,   -0.28959     
41.5,   235.01492,   -0.28944     
41.5,   235.14854,   -0.28931     
41.5,   235.22690,   -0.28916     
41.5,   235.30757,   -0.28885     
41.6,   235.39603,   -0.28868     
41.6,   235.49765,   -0.28847     
41.6,   235.59624,   -0.28831     
41.6,   235.68825,   -0.28813     
41.6,   235.77325,   -0.28797     
41.6,   235.87798,   -0.28782     
41.7,   235.99213,   -0.28768     
41.7,   236.09956,   -0.28753     
41.7,   236.18570,   -0.28737     
41.7,   236.26537,   -0.28719     
41.7,   236.39267,   -0.28701     
41.7,   236.48497,   -0.28682     
41.8,   236.56789,   -0.28666     
41.8,   236.63797,   -0.28641     
41.8,   236.73468,   -0.28622     
41.8,   236.84729,   -0.28600     
41.8,   236.92996,   -0.28577     
41.8,   237.01189,   -0.28560     
41.9,   237.13171,   -0.28544     
41.9,   237.21092,   -0.28527     
41.9,   237.30865,   -0.28508     
41.9,   237.42729,   -0.28491     
41.9,   237.51662,   -0.28479     
41.9,   237.60483,   -0.28464     
42.0,   237.71588,   -0.28453     
42.0,   237.80803,   -0.28429     
42.0,   237.87508,   -0.28411     
42.0,   237.97899,   -0.28390     
42.0,   238.09782,   -0.28372     
42.0,   238.19601,   -0.28361     
42.1,   238.25171,   -0.28356     
42.1,   238.38908,   -0.28338     
42.1,   238.49733,   -0.28324     
42.1,   238.58669,   -0.28310     
42.1,   238.66743,   -0.28292     
42.1,   238.75594,   -0.28267     
42.2,   238.86626,   -0.28252     
42.2,   238.97809,   -0.28230     
42.2,   239.08705,   -0.28220     
42.2,   239.15486,   -0.28205     
42.2,   239.23041,   -0.28173     
42.2,   239.32361,   -0.28159     
42.3,   239.46864,   -0.28136     
42.3,   239.57631,   -0.28105     
42.3,   239.66989,   -0.28091     
42.3,   239.75787,   -0.28077     
42.3,   239.83543,   -0.28061     
42.3,   239.93784,   -0.28044     
42.4,   240.04829,   -0.28008     
42.4,   240.14011,   -0.27997     
42.4,   240.21387,   -0.27963     
42.4,   240.28802,   -0.27943     
42.4,   240.41092,   -0.27919     
42.4,   240.50121,   -0.27890     
42.5,   240.60275,   -0.27875     
42.5,   240.70676,   -0.27860     
42.5,   240.81474,   -0.27845     
42.5,   240.93051,   -0.27827     
42.5,   241.02522,   -0.27804     
42.5,   241.10268,   -0.27782     
42.6,   241.16370,   -0.27761     
42.6,   241.24849,   -0.27745     
42.6,   241.34468,   -0.27720     
42.6,   241.51462,   -0.27713     
42.6,   241.58560,   -0.27689     
42.6,   241.66681,   -0.27668     
42.7,   241.79256,   -0.27646     
42.7,   241.91698,   -0.27629     
42.7,   241.99409,   -0.27608     
42.7,   242.06526,   -0.27593     
42.7,   242.16707,   -0.27573     
42.7,   242.29094,   -0.27557     
42.8,   242.39162,   -0.27535     
42.8,   242.45720,   -0.27514     
42.8,   242.55847,   -0.27498     
42.8,   242.63268,   -0.27456     
42.8,   242.73943,   -0.27431     
42.8,   242.88052,   -0.27419     
42.9,   242.97794,   -0.27405     
42.9,   243.07935,   -0.27386     
42.9,   243.16045,   -0.27367     
42.9,   243.25612,   -0.27349     
42.9,   243.34489,   -0.27330     
42.9,   243.44344,   -0.27322     
43.0,   243.54015,   -0.27304     
43.0,   243.66751,   -0.27283     
43.0,   243.73865,   -0.27256     
43.0,   243.81442,   -0.27236     
43.0,   243.90260,   -0.27215     
43.0,   244.00587,   -0.27204     
43.1,   244.12183,   -0.27186     
43.1,   244.20001,   -0.27164     
43.1,   244.29485,   -0.27143     
43.1,   244.40474,   -0.27120     
43.1,   244.50282,   -0.27099     
43.1,   244.59697,   -0.27082     
43.2,   244.71902,   -0.27059     
43.2,   244.80228,   -0.27044     
43.2,   244.90092,   -0.27022     
43.2,   244.99043,   -0.26999     
43.2,   245.10295,   -0.26977     
43.2,   245.18626,   -0.26956     
43.3,   245.29010,   -0.26940     
43.3,   245.36890,   -0.26917     
43.3,   245.45357,   -0.26899     
43.3,   245.55638,   -0.26877     
43.3,   245.65515,   -0.26856     
43.3,   245.75215,   -0.26845     
43.4,   245.84048,   -0.26826     
43.4,   245.93878,   -0.26798     
43.4,   246.07054,   -0.26784     
43.4,   246.17339,   -0.26758     
43.4,   246.25749,   -0.26740     
43.4,   246.33852,   -0.26716     
43.5,   246.41333,   -0.26695     
43.5,   246.53252,   -0.26681     
43.5,   246.62303,   -0.26660     
43.5,   246.71979,   -0.26641     
43.5,   246.80365,   -0.26617     
43.5,   246.92741,   -0.26605     
43.6,   247.01859,   -0.26583     
43.6,   247.09169,   -0.26567     
43.6,   247.19414,   -0.26549     
43.6,   247.27249,   -0.26528     
43.6,   247.35847,   -0.26508     
43.6,   247.43991,   -0.26487     
43.7,   247.52766,   -0.26471     
43.7,   247.63043,   -0.26451     
43.7,   247.74443,   -0.26432     
43.7,   247.83664,   -0.26409     
43.7,   247.93095,   -0.26391     
43.7,   248.01842,   -0.26368     
43.8,   248.12099,   -0.26350     
43.8,   248.20761,   -0.26330     
43.8,   248.31082,   -0.26310     
43.8,   248.42014,   -0.26285     
43.8,   248.54073,   -0.26274     
43.8,   248.64067,   -0.26257     
43.9,   248.71323,   -0.26235     
43.9,   248.80009,   -0.26222     
43.9,   248.91432,   -0.26195     
43.9,   249.00023,   -0.26175     
43.9,   249.08519,   -0.26158     
43.9,   249.16318,   -0.26140     
44.0,   249.26410,   -0.26121     
44.0,   249.36275,   -0.26103     
44.0,   249.45096,   -0.26079     
44.0,   249.53764,   -0.26059     
44.0,   249.61569,   -0.26037     
44.0,   249.73846,   -0.26021     
44.1,   249.82901,   -0.25999     
44.1,   249.92107,   -0.25979     
44.1,   250.02086,   -0.25958     
44.1,   250.12296,   -0.25943     
44.1,   250.20653,   -0.25930     
44.1,   250.30753,   -0.25911     
44.2,   250.39436,   -0.25892     
44.2,   250.50276,   -0.25870     
44.2,   250.57681,   -0.25852     
44.2,   250.69305,   -0.25834     
44.2,   250.78163,   -0.25811     
44.2,   250.87753,   -0.25796     
44.3,   250.97649,   -0.25775     
44.3,   251.05199,   -0.25741     
44.3,   251.12920,   -0.25740     
44.3,   251.22455,   -0.25712     
44.3,   251.33995,   -0.25696     
44.3,   251.44875,   -0.25681     
44.4,   251.53665,   -0.25665     
44.4,   251.61667,   -0.25651     
44.4,   251.71838,   -0.25634     
44.4,   251.80884,   -0.25620     
44.4,   251.88358,   -0.25601     
44.4,   252.01718,   -0.25580     
44.5,   252.10782,   -0.25560     
44.5,   252.17715,   -0.25540     
44.5,   252.28624,   -0.25519     
44.5,   252.38116,   -0.25498     
44.5,   252.46671,   -0.25483     
44.5,   252.58067,   -0.25466     
44.6,   252.63824,   -0.25449     
44.6,   252.76256,   -0.25430     
44.6,   252.86853,   -0.25410     
44.6,   252.95013,   -0.25396     
44.6,   253.04347,   -0.25368     
44.6,   253.13734,   -0.25353     
44.7,   253.22180,   -0.25334     
44.7,   253.29591,   -0.25310     
44.7,   253.40999,   -0.25288     
44.7,   253.53589,   -0.25265     
44.7,   253.63007,   -0.25250     
44.7,   253.71146,   -0.25233     
44.8,   253.83781,   -0.25214     
44.8,   253.94473,   -0.25206     
44.8,   254.04764,   -0.25189     
44.8,   254.13567,   -0.25171     
44.8,   254.24675,   -0.25152     
44.8,   254.31740,   -0.25135     
44.9,   254.40248,   -0.25116     
44.9,   254.48337,   -0.25094     
44.9,   254.60545,   -0.25078     
44.9,   254.71136,   -0.25062     
44.9,   254.78731,   -0.25045     
44.9,   254.86172,   -0.25025     
45.0,   254.95422,   -0.25004     
45.0,   255.09290,   -0.24991     
45.0,   255.18788,   -0.24972     
45.0,   255.30870,   -0.24958     
45.0,   255.39026,   -0.24938     
45.0,   255.45264,   -0.24921     
45.1,   255.56491,   -0.24902     
45.1,   255.66580,   -0.24878     
45.1,   255.76530,   -0.24863     
45.1,   255.85031,   -0.24840     
45.1,   255.97429,   -0.24824     
45.1,   256.06415,   -0.24807     
45.2,   256.13290,   -0.24784     
45.2,   256.21051,   -0.24765     
45.2,   256.33829,   -0.24749     
45.2,   256.44333,   -0.24729     
45.2,   256.55374,   -0.24712     
45.2,   256.63757,   -0.24682     
45.3,   256.70309,   -0.24664     
45.3,   256.82410,   -0.24649     
45.3,   256.92096,   -0.24630     
45.3,   257.01776,   -0.24609     
45.3,   257.10071,   -0.24591     
45.3,   257.20477,   -0.24570     
45.4,   257.31863,   -0.24551     
45.4,   257.42657,   -0.24538     
45.4,   257.53131,   -0.24527     
45.4,   257.63248,   -0.24503     
45.4,   257.69586,   -0.24478     
45.4,   257.77255,   -0.24461     
45.5,   257.87366,   -0.24444     
45.5,   257.97626,   -0.24419     
45.5,   258.08676,   -0.24397     
45.5,   258.18494,   -0.24379     
45.5,   258.28687,   -0.24361     
45.5,   258.38611,   -0.24347     
45.6,   258.47397,   -0.24323     
45.6,   258.58276,   -0.24300     
45.6,   258.67032,   -0.24280     
45.6,   258.79358,   -0.24268     
45.6,   258.89313,   -0.24253     
45.6,   258.96805,   -0.24235     
45.7,   259.04660,   -0.24219     
45.7,   259.18237,   -0.24204     
45.7,   259.29935,   -0.24186     
45.7,   259.36374,   -0.24168     
45.7,   259.45953,   -0.24155     
45.7,   259.56287,   -0.24140     
45.8,   259.64130,   -0.24121     
45.8,   259.73328,   -0.24105     
45.8,   259.83102,   -0.24088     
45.8,   259.95245,   -0.24068     
45.8,   260.05835,   -0.24048     
45.8,   260.14484,   -0.24027     
45.9,   260.25562,   -0.24017     
45.9,   260.35974,   -0.23990     
45.9,   260.44971,   -0.23968     
45.9,   260.53397,   -0.23953     
45.9,   260.60458,   -0.23940     
45.9,   260.70935,   -0.23922     
46.0,   260.82266,   -0.23903     
46.0,   260.91641,   -0.23890     
46.0,   261.02118,   -0.23873     
46.0,   261.10818,   -0.23856     
46.0,   261.22852,   -0.23841     
46.0,   261.34116,   -0.23822     
46.1,   261.41428,   -0.23802     
46.1,   261.48950,   -0.23782     
46.1,   261.57959,   -0.23754     
46.1,   261.69247,   -0.23742     
46.1,   261.81805,   -0.23727     
46.1,   261.90469,   -0.23712     
46.2,   261.99863,   -0.23709     
46.2,   262.08887,   -0.23694     
46.2,   262.22665,   -0.23670     
46.2,   262.29117,   -0.23654     
46.2,   262.37909,   -0.23635     
46.2,   262.48865,   -0.23614     
46.3,   262.61295,   -0.23600     
46.3,   262.70486,   -0.23580     
46.3,   262.79535,   -0.23561     
46.3,   262.87735,   -0.23548     
46.3,   262.96600,   -0.23532     
46.3,   263.04758,   -0.23516     
46.4,   263.16547,   -0.23504     
46.4,   263.27454,   -0.23486     
46.4,   263.35226,   -0.23467     
46.4,   263.44098,   -0.23459     
46.4,   263.52444,   -0.23444     
46.4,   263.60355,   -0.23426     
46.5,   263.73846,   -0.23421     
46.5,   263.88083,   -0.23413     
46.5,   263.97427,   -0.23406     
46.5,   264.02875,   -0.23390     
46.5,   264.14355,   -0.23381     
46.5,   264.23965,   -0.23369     
46.6,   264.33276,   -0.23352     
46.6,   264.44153,   -0.23337     
46.6,   264.54709,   -0.23329     
46.6,   264.68127,   -0.23317     
46.6,   264.76004,   -0.23302     
46.6,   264.85333,   -0.23293     
46.7,   264.95654,   -0.23278     
46.7,   265.06339,   -0.23258     
46.7,   265.13446,   -0.23241     
46.7,   265.20868,   -0.23224     
46.7,   265.33884,   -0.23212     
46.7,   265.43085,   -0.23199     
46.8,   265.50595,   -0.23185     
46.8,   265.60605,   -0.23172     
46.8,   265.70175,   -0.23155     
46.8,   265.81818,   -0.23146     
46.8,   265.92831,   -0.23131     
46.8,   266.01981,   -0.23120     
46.9,   266.09622,   -0.23110     
46.9,   266.19922,   -0.23095     
46.9,   266.26837,   -0.23082     
46.9,   266.39908,   -0.23067     
46.9,   266.51233,   -0.23056     
46.9,   266.58624,   -0.23042     
47.0,   266.67297,   -0.23029     
47.0,   266.75031,   -0.23012     
47.0,   266.86539,   -0.22994     
47.0,   267.01587,   -0.22985     
47.0,   267.10574,   -0.22972     
47.0,   267.18036,   -0.22961     
47.1,   267.26666,   -0.22947     
47.1,   267.35162,   -0.22932     
47.1,   267.46265,   -0.22919     
47.1,   267.55640,   -0.22904     
47.1,   267.65869,   -0.22891     
