时间,     温度,          热重
30.5,   164.61423,   -0.98490     
30.5,   164.72298,   -0.98514     
30.6,   164.79968,   -0.98540     
30.6,   164.90894,   -0.98564     
30.6,   165.00679,   -0.98589     
30.6,   165.06268,   -0.98611     
30.6,   165.15118,   -0.98636     
30.6,   165.25790,   -0.98661     
30.7,   165.36111,   -0.98682     
30.7,   165.43036,   -0.98706     
30.7,   165.52873,   -0.98724     
30.7,   165.60799,   -0.98746     
30.7,   165.74350,   -0.98765     
30.7,   165.81525,   -0.98783     
30.8,   165.90253,   -0.98797     
30.8,   165.99117,   -0.98814     
30.8,   166.06487,   -0.98832     
30.8,   166.15581,   -0.98848     
30.8,   166.26511,   -0.98865     
30.8,   166.33102,   -0.98885     
30.9,   166.41530,   -0.98899     
30.9,   166.51237,   -0.98917     
30.9,   166.62251,   -0.98929     
30.9,   166.71661,   -0.98938     
30.9,   166.78101,   -0.98947     
30.9,   166.87556,   -0.98961     
31.0,   166.96939,   -0.98976     
31.0,   167.08612,   -0.98991     
31.0,   167.14241,   -0.98998     
31.0,   167.22168,   -0.99005     
31.0,   167.33835,   -0.99016     
31.0,   167.39977,   -0.99027     
31.1,   167.50296,   -0.99036     
31.1,   167.62527,   -0.99048     
31.1,   167.71300,   -0.99062     
31.1,   167.78923,   -0.99074     
31.1,   167.88681,   -0.99092     
31.1,   167.99402,   -0.99105     
31.2,   168.08037,   -0.99118     
31.2,   168.17928,   -0.99124     
31.2,   168.24638,   -0.99133     
31.2,   168.31987,   -0.99139     
31.2,   168.40959,   -0.99147     
31.2,   168.51331,   -0.99159     
31.3,   168.60481,   -0.99169     
31.3,   168.74248,   -0.99181     
31.3,   168.80247,   -0.99190     
31.3,   168.89388,   -0.99204     
31.3,   169.00743,   -0.99216     
31.3,   169.08624,   -0.99231     
31.4,   169.16148,   -0.99242     
31.4,   169.24553,   -0.99253     
31.4,   169.31776,   -0.99260     
31.4,   169.43698,   -0.99271     
31.4,   169.54530,   -0.99279     
31.4,   169.62111,   -0.99291     
31.5,   169.72104,   -0.99303     
31.5,   169.81044,   -0.99319     
31.5,   169.92184,   -0.99331     
31.5,   170.01306,   -0.99345     
31.5,   170.08369,   -0.99358     
31.5,   170.16045,   -0.99372     
31.6,   170.22144,   -0.99389     
31.6,   170.30650,   -0.99405     
31.6,   170.40846,   -0.99423     
31.6,   170.52376,   -0.99439     
31.6,   170.60564,   -0.99455     
31.6,   170.68439,   -0.99473     
31.7,   170.79813,   -0.99488     
31.7,   170.86987,   -0.99505     
31.7,   170.94846,   -0.99520     
31.7,   171.02122,   -0.99536     
31.7,   171.12132,   -0.99554     
31.7,   171.19547,   -0.99569     
31.8,   171.32083,   -0.99585     
31.8,   171.40335,   -0.99600     
31.8,   171.50061,   -0.99616     
31.8,   171.57829,   -0.99629     
31.8,   171.67117,   -0.99642     
31.8,   171.75235,   -0.99655     
31.9,   171.83006,   -0.99671     
31.9,   171.91499,   -0.99689     
31.9,   172.03076,   -0.99707     
31.9,   172.11154,   -0.99726     
31.9,   172.20435,   -0.99746     
31.9,   172.27707,   -0.99762     
32.0,   172.38971,   -0.99774     
32.0,   172.46915,   -0.99792     
32.0,   172.54442,   -0.99810     
32.0,   172.65399,   -0.99827     
32.0,   172.75812,   -0.99848     
32.0,   172.82625,   -0.99858     
32.1,   172.88760,   -0.99877     
32.1,   173.00941,   -0.99897     
32.1,   173.11366,   -0.99919     
32.1,   173.19292,   -0.99938     
32.1,   173.27182,   -0.99962     
32.1,   173.37888,   -0.99983     
32.2,   173.48189,   -1.00002     
32.2,   173.55724,   -1.00022     
32.2,   173.65138,   -1.00041     
32.2,   173.74352,   -1.00062     
32.2,   173.87213,   -1.00083     
32.2,   173.93265,   -1.00101     
32.3,   174.04155,   -1.00117     
32.3,   174.11777,   -1.00133     
32.3,   174.18945,   -1.00150     
32.3,   174.28963,   -1.00166     
32.3,   174.38605,   -1.00186     
32.3,   174.45593,   -1.00200     
32.4,   174.54915,   -1.00218     
32.4,   174.65048,   -1.00236     
32.4,   174.73782,   -1.00250     
32.4,   174.81949,   -1.00264     
32.4,   174.90833,   -1.00264     
32.4,   174.99109,   -1.00268     
32.5,   175.10907,   -1.00279     
32.5,   175.17815,   -1.00292     
32.5,   175.29185,   -1.00309     
32.5,   175.36951,   -1.00326     
32.5,   175.46089,   -1.00341     
32.5,   175.54945,   -1.00360     
32.6,   175.62646,   -1.00383     
32.6,   175.72076,   -1.00399     
32.6,   175.80370,   -1.00420     
32.6,   175.90764,   -1.00444     
32.6,   175.98930,   -1.00467     
32.6,   176.08025,   -1.00487     
32.7,   176.18700,   -1.00508     
32.7,   176.26512,   -1.00527     
32.7,   176.35040,   -1.00548     
32.7,   176.43861,   -1.00571     
32.7,   176.53471,   -1.00590     
32.7,   176.62608,   -1.00608     
32.8,   176.72931,   -1.00627     
32.8,   176.81755,   -1.00644     
32.8,   176.89024,   -1.00663     
32.8,   176.97842,   -1.00683     
32.8,   177.05301,   -1.00705     
32.8,   177.14404,   -1.00728     
32.9,   177.27118,   -1.00751     
32.9,   177.35806,   -1.00774     
32.9,   177.45607,   -1.00796     
32.9,   177.55318,   -1.00816     
32.9,   177.62798,   -1.00838     
32.9,   177.72804,   -1.00857     
33.0,   177.81221,   -1.00875     
33.0,   177.89714,   -1.00895     
33.0,   177.96245,   -1.00916     
33.0,   178.07344,   -1.00936     
33.0,   178.32693,   -1.00960     
33.0,   178.36244,   -1.00973     
33.1,   178.42984,   -1.00983     
33.1,   178.52994,   -1.00994     
33.1,   178.61682,   -1.01008     
33.1,   178.71710,   -1.01022     
33.1,   178.79811,   -1.01040     
33.1,   178.89581,   -1.01058     
33.2,   178.99249,   -1.01075     
33.2,   179.10910,   -1.01092     
33.2,   179.17642,   -1.01111     
33.2,   179.25797,   -1.01127     
33.2,   179.34782,   -1.01145     
33.2,   179.44295,   -1.01162     
33.3,   179.51404,   -1.01178     
33.3,   179.60347,   -1.01196     
33.3,   179.75533,   -1.01217     
33.3,   179.84155,   -1.01236     
33.3,   179.90056,   -1.01256     
33.3,   179.98404,   -1.01272     
33.4,   180.07495,   -1.01295     
33.4,   180.17416,   -1.01313     
33.4,   180.27577,   -1.01329     
33.4,   180.35095,   -1.01344     
33.4,   180.46518,   -1.01358     
33.4,   180.55984,   -1.01372     
33.5,   180.62395,   -1.01384     
33.5,   180.70103,   -1.01399     
33.5,   180.83507,   -1.01415     
33.5,   180.93987,   -1.01435     
33.5,   181.00453,   -1.01453     
33.5,   181.07643,   -1.01469     
33.6,   181.18079,   -1.01484     
33.6,   181.30559,   -1.01499     
33.6,   181.39651,   -1.01509     
33.6,   181.47733,   -1.01522     
33.6,   181.55182,   -1.01536     
33.6,   181.63615,   -1.01546     
33.7,   181.71106,   -1.01560     
33.7,   181.80505,   -1.01577     
33.7,   181.89555,   -1.01596     
33.7,   181.96779,   -1.01613     
33.7,   182.08057,   -1.01631     
33.7,   182.16939,   -1.01645     
33.8,   182.22702,   -1.01664     
33.8,   182.34622,   -1.01681     
33.8,   182.43930,   -1.01697     
33.8,   182.51944,   -1.01714     
33.8,   182.61925,   -1.01732     
33.8,   182.72852,   -1.01750     
33.9,   182.83000,   -1.01768     
33.9,   182.93535,   -1.01787     
33.9,   183.01414,   -1.01801     
33.9,   183.10965,   -1.01815     
33.9,   183.22549,   -1.01827     
33.9,   183.28505,   -1.01841     
34.0,   183.35893,   -1.01855     
34.0,   183.43643,   -1.01872     
34.0,   183.55943,   -1.01889     
34.0,   183.66425,   -1.01906     
34.0,   183.75006,   -1.01925     
34.0,   183.83871,   -1.01938     
34.1,   183.93288,   -1.01954     
34.1,   184.01759,   -1.01970     
34.1,   184.14180,   -1.01985     
34.1,   184.22227,   -1.02003     
34.1,   184.29602,   -1.02019     
34.1,   184.36732,   -1.02036     
34.2,   184.46710,   -1.02055     
34.2,   184.57404,   -1.02073     
34.2,   184.65044,   -1.02090     
34.2,   184.75075,   -1.02110     
34.2,   184.84740,   -1.02129     
34.2,   184.95776,   -1.02148     
34.3,   185.03897,   -1.02166     
34.3,   185.12271,   -1.02182     
34.3,   185.19815,   -1.02194     
34.3,   185.29828,   -1.02211     
34.3,   185.40742,   -1.02232     
34.3,   185.50409,   -1.02249     
34.4,   185.57761,   -1.02268     
34.4,   185.66771,   -1.02287     
34.4,   185.76418,   -1.02302     
34.4,   185.85706,   -1.02319     
34.4,   185.95395,   -1.02335     
34.4,   186.06247,   -1.02353     
34.5,   186.16042,   -1.02375     
34.5,   186.25906,   -1.02393     
34.5,   186.31839,   -1.02410     
34.5,   186.36543,   -1.02430     
34.5,   186.49826,   -1.02449     
34.5,   186.58676,   -1.02467     
34.6,   186.70819,   -1.02488     
34.6,   186.79610,   -1.02503     
34.6,   186.86644,   -1.02525     
34.6,   186.98427,   -1.02542     
34.6,   187.06992,   -1.02562     
34.6,   187.15993,   -1.02580     
34.7,   187.23769,   -1.02599     
34.7,   187.32039,   -1.02620     
34.7,   187.43156,   -1.02640     
34.7,   187.51880,   -1.02661     
34.7,   187.61096,   -1.02682     
34.7,   187.69072,   -1.02707     
34.8,   187.79503,   -1.02725     
34.8,   187.86414,   -1.02747     
34.8,   187.94995,   -1.02768     
34.8,   188.05992,   -1.02790     
34.8,   188.16937,   -1.02812     
34.8,   188.26707,   -1.02834     
34.9,   188.35896,   -1.02853     
34.9,   188.41112,   -1.02877     
34.9,   188.47774,   -1.02896     
34.9,   188.57671,   -1.02919     
34.9,   188.71648,   -1.02940     
34.9,   188.81226,   -1.02962     
35.0,   188.91292,   -1.02986     
35.0,   188.99179,   -1.03004     
35.0,   189.04396,   -1.03024     
35.0,   189.14619,   -1.03050     
35.0,   189.23709,   -1.03070     
35.0,   189.31735,   -1.03092     
35.1,   189.43147,   -1.03108     
35.1,   189.53377,   -1.03130     
35.1,   189.64177,   -1.03149     
35.1,   189.71582,   -1.03169     
35.1,   189.78398,   -1.03192     
35.1,   189.89058,   -1.03212     
35.2,   189.99570,   -1.03231     
35.2,   190.07153,   -1.03252     
35.2,   190.17401,   -1.03271     
35.2,   190.22040,   -1.03290     
35.2,   190.29660,   -1.03309     
35.2,   190.39737,   -1.03333     
35.3,   190.52255,   -1.03354     
35.3,   190.59494,   -1.03375     
35.3,   190.69962,   -1.03392     
35.3,   190.78455,   -1.03411     
35.3,   190.88524,   -1.03429     
35.3,   191.01350,   -1.03447     
35.4,   191.08981,   -1.03464     
35.4,   191.16583,   -1.03484     
35.4,   191.26462,   -1.03502     
35.4,   191.38611,   -1.03516     
35.4,   191.46701,   -1.03526     
35.4,   191.51466,   -1.03540     
35.5,   191.59927,   -1.03556     
35.5,   191.69528,   -1.03572     
35.5,   191.80949,   -1.03591     
35.5,   191.88530,   -1.03607     
35.5,   191.97739,   -1.03626     
35.5,   192.05391,   -1.03644     
35.6,   192.16545,   -1.03645     
35.6,   192.25058,   -1.03643     
35.6,   192.33850,   -1.03648     
35.6,   192.43665,   -1.03655     
35.6,   192.55510,   -1.03668     
35.6,   192.62047,   -1.03684     
35.7,   192.69257,   -1.03702     
35.7,   192.77512,   -1.03716     
35.7,   192.87190,   -1.03732     
35.7,   192.95984,   -1.03749     
35.7,   193.06848,   -1.03766     
35.7,   193.14807,   -1.03782     
35.8,   193.25961,   -1.03799     
35.8,   193.32628,   -1.03815     
35.8,   193.38239,   -1.03832     
35.8,   193.48994,   -1.03851     
35.8,   193.59595,   -1.03867     
35.8,   193.70706,   -1.03887     
35.9,   193.79123,   -1.03903     
35.9,   193.87923,   -1.03921     
35.9,   193.98175,   -1.03939     
35.9,   194.04929,   -1.03958     
35.9,   194.13733,   -1.03976     
35.9,   194.27763,   -1.03993     
36.0,   194.38202,   -1.04009     
36.0,   194.46971,   -1.04024     
36.0,   194.52907,   -1.04040     
36.0,   194.60934,   -1.04054     
36.0,   194.69421,   -1.04073     
36.0,   194.80238,   -1.04088     
36.1,   194.90231,   -1.04108     
36.1,   194.98289,   -1.04126     
36.1,   195.06982,   -1.04142     
36.1,   195.14120,   -1.04162     
36.1,   195.21854,   -1.04180     
36.1,   195.30736,   -1.04198     
36.2,   195.43028,   -1.04218     
36.2,   195.54471,   -1.04238     
36.2,   195.60910,   -1.04251     
36.2,   195.68338,   -1.04265     
36.2,   195.77420,   -1.04281     
36.2,   195.88564,   -1.04293     
36.3,   195.95894,   -1.04306     
36.3,   196.07364,   -1.04308     
36.3,   196.17204,   -1.04309     
36.3,   196.24648,   -1.04316     
36.3,   196.32439,   -1.04322     
36.3,   196.42009,   -1.04334     
36.4,   196.49980,   -1.04345     
36.4,   196.60361,   -1.04359     
36.4,   196.70746,   -1.04373     
36.4,   196.76993,   -1.04387     
36.4,   196.85512,   -1.04401     
36.4,   196.94972,   -1.04417     
36.5,   197.04108,   -1.04431     
36.5,   197.13573,   -1.04446     
36.5,   197.24339,   -1.04461     
36.5,   197.33087,   -1.04480     
36.5,   197.40685,   -1.04492     
36.5,   197.48769,   -1.04510     
36.6,   197.59940,   -1.04526     
36.6,   197.68866,   -1.04542     
36.6,   197.78957,   -1.04559     
36.6,   197.86542,   -1.04577     
36.6,   197.93665,   -1.04594     
36.6,   198.06203,   -1.04607     
36.7,   198.14107,   -1.04623     
36.7,   198.22479,   -1.04636     
36.7,   198.32639,   -1.04648     
36.7,   198.41081,   -1.04659     
36.7,   198.48209,   -1.04670     
36.7,   198.59442,   -1.04687     
36.8,   198.69865,   -1.04702     
36.8,   198.79521,   -1.04719     
36.8,   198.88524,   -1.04738     
36.8,   198.98679,   -1.04757     
36.8,   199.04887,   -1.04772     
36.8,   199.10825,   -1.04789     
36.9,   199.23514,   -1.04807     
36.9,   199.34291,   -1.04824     
36.9,   199.41437,   -1.04842     
36.9,   199.51070,   -1.04862     
36.9,   199.60107,   -1.04876     
36.9,   199.69136,   -1.04890     
37.0,   199.75587,   -1.04902     
37.0,   199.86345,   -1.04912     
37.0,   199.97195,   -1.04925     
37.0,   200.05927,   -1.04934     
37.0,   200.14386,   -1.04946     
37.0,   200.24982,   -1.04963     
37.1,   200.32652,   -1.04976     
37.1,   200.38692,   -1.04983     
37.1,   200.49362,   -1.04996     
37.1,   200.62357,   -1.05005     
37.1,   200.69463,   -1.05018     
37.1,   200.77341,   -1.05030     
37.2,   200.85793,   -1.05041     
37.2,   200.96048,   -1.05055     
37.2,   201.06436,   -1.05069     
37.2,   201.15599,   -1.05080     
37.2,   201.26759,   -1.05089     
37.2,   201.38251,   -1.05102     
37.3,   201.48752,   -1.05110     
37.3,   201.51308,   -1.05119     
37.3,   201.57500,   -1.05128     
37.3,   201.64520,   -1.05140     
37.3,   201.75093,   -1.05149     
37.3,   201.86488,   -1.05159     
37.4,   201.94373,   -1.05170     
37.4,   202.03677,   -1.05180     
37.4,   202.14224,   -1.05190     
37.4,   202.24605,   -1.05199     
37.4,   202.35780,   -1.05208     
37.4,   202.41595,   -1.05217     
37.5,   202.51395,   -1.05228     
37.5,   202.61006,   -1.05237     
37.5,   202.71335,   -1.05244     
37.5,   202.79498,   -1.05251     
37.5,   202.86699,   -1.05260     
37.5,   202.93973,   -1.05271     
37.6,   203.05293,   -1.05283     
37.6,   203.18700,   -1.05298     
37.6,   203.26537,   -1.05312     
37.6,   203.34261,   -1.05328     
37.6,   203.43509,   -1.05344     
37.6,   203.51295,   -1.05358     
37.7,   203.57771,   -1.05376     
37.7,   203.68138,   -1.05393     
37.7,   203.78259,   -1.05408     
37.7,   203.87910,   -1.05424     
37.7,   203.95459,   -1.05439     
37.7,   204.04659,   -1.05452     
37.8,   204.14479,   -1.05467     
37.8,   204.27631,   -1.05480     
37.8,   204.34146,   -1.05491     
37.8,   204.40038,   -1.05509     
37.8,   204.51875,   -1.05523     
37.8,   204.60327,   -1.05539     
37.9,   204.68350,   -1.05551     
37.9,   204.77184,   -1.05562     
37.9,   204.86673,   -1.05566     
37.9,   204.94287,   -1.05568     
37.9,   205.02307,   -1.05565     
37.9,   205.09099,   -1.05560     
38.0,   205.15256,   -1.05548     
38.0,   205.21432,   -1.05543     
38.0,   205.29979,   -1.05539     
38.0,   205.44794,   -1.05531     
38.0,   205.54979,   -1.05526     
38.0,   205.60085,   -1.05523     
38.1,   205.69760,   -1.05518     
38.1,   205.79280,   -1.05509     
38.1,   205.89099,   -1.05502     
38.1,   205.97910,   -1.05492     
38.1,   206.04929,   -1.05485     
38.1,   206.11806,   -1.05477     
38.2,   206.21266,   -1.05465     
38.2,   206.27992,   -1.05453     
38.2,   206.38245,   -1.05440     
38.2,   206.48924,   -1.05432     
38.2,   206.58742,   -1.05421     
38.2,   206.70154,   -1.05411     
38.3,   206.78555,   -1.05403     
38.3,   206.88211,   -1.05395     
38.3,   206.97360,   -1.05387     
38.3,   207.05191,   -1.05377     
38.3,   207.13792,   -1.05370     
38.3,   207.22514,   -1.05362     
38.4,   207.28697,   -1.05356     
38.4,   207.41075,   -1.05350     
38.4,   207.49336,   -1.05342     
38.4,   207.55742,   -1.05335     
38.4,   207.64000,   -1.05330     
38.4,   207.76439,   -1.05326     
38.5,   207.84125,   -1.05320     
38.5,   207.92601,   -1.05317     
38.5,   208.04990,   -1.05312     
38.5,   208.16292,   -1.05303     
38.5,   208.27679,   -1.05298     
38.5,   208.35048,   -1.05295     
38.6,   208.43579,   -1.05288     
38.6,   208.49185,   -1.05286     
38.6,   208.59293,   -1.05276     
38.6,   208.70589,   -1.05264     
38.6,   208.78676,   -1.05262     
38.6,   208.87965,   -1.05253     
38.7,   208.96162,   -1.05247     
38.7,   209.07664,   -1.05237     
38.7,   209.14046,   -1.05230     
38.7,   209.20828,   -1.05224     
38.7,   209.30461,   -1.05216     
38.7,   209.39417,   -1.05209     
38.8,   209.47636,   -1.05206     
38.8,   209.57185,   -1.05203     
38.8,   209.67117,   -1.05200     
38.8,   209.75800,   -1.05200     
38.8,   209.86147,   -1.05201     
38.8,   209.98149,   -1.05195     
38.9,   210.07506,   -1.05200     
38.9,   210.17255,   -1.05200     
38.9,   210.22754,   -1.05196     
38.9,   210.31102,   -1.05190     
38.9,   210.37724,   -1.05187     
38.9,   210.45503,   -1.05187     
39.0,   210.55544,   -1.05189     
39.0,   210.63539,   -1.05189     
39.0,   210.71269,   -1.05190     
39.0,   210.83104,   -1.05192     
39.0,   210.93443,   -1.05196     
39.0,   211.00415,   -1.05196     
39.1,   211.11256,   -1.05203     
39.1,   211.22441,   -1.05205     
39.1,   211.33910,   -1.05209     
39.1,   211.44728,   -1.05209     
39.1,   211.51799,   -1.05195     
39.1,   211.57823,   -1.05212     
39.2,   211.67973,   -1.05224     
39.2,   211.72644,   -1.05237     
39.2,   211.82550,   -1.05253     
39.2,   211.96423,   -1.05267     
39.2,   212.03804,   -1.05279     
39.2,   212.11711,   -1.05289     
39.3,   212.21210,   -1.05300     
39.3,   212.29427,   -1.05308     
39.3,   212.37001,   -1.05316     
39.3,   212.47955,   -1.05328     
39.3,   212.57350,   -1.05334     
39.3,   212.66452,   -1.05345     
39.4,   212.76006,   -1.05353     
39.4,   212.85037,   -1.05356     
39.4,   212.91312,   -1.05363     
39.4,   213.01555,   -1.05370     
39.4,   213.08354,   -1.05378     
39.4,   213.19591,   -1.05381     
39.5,   213.28735,   -1.05387     
39.5,   213.36940,   -1.05395     
39.5,   213.46237,   -1.05398     
39.5,   213.58316,   -1.05398     
39.5,   213.68974,   -1.05403     
39.5,   213.74005,   -1.05412     
39.6,   213.83478,   -1.05421     
39.6,   213.94427,   -1.05430     
39.6,   214.05652,   -1.05441     
39.6,   214.15785,   -1.05450     
39.6,   214.24129,   -1.05457     
39.6,   214.30554,   -1.05464     
39.7,   214.36568,   -1.05472     
39.7,   214.47652,   -1.05482     
39.7,   214.60303,   -1.05492     
39.7,   214.70000,   -1.05501     
39.7,   214.77576,   -1.05509     
39.7,   214.87383,   -1.05518     
39.8,   214.97983,   -1.05525     
39.8,   215.06949,   -1.05532     
39.8,   215.14575,   -1.05537     
39.8,   215.23839,   -1.05544     
39.8,   215.31718,   -1.05551     
39.8,   215.42245,   -1.05561     
39.9,   215.51971,   -1.05572     
39.9,   215.64763,   -1.05583     
39.9,   215.72540,   -1.05591     
39.9,   215.80614,   -1.05598     
39.9,   215.89063,   -1.05610     
39.9,   216.01186,   -1.05618     
40.0,   216.08641,   -1.05626     
40.0,   216.16602,   -1.05635     
40.0,   216.25858,   -1.05643     
40.0,   216.35086,   -1.05648     
40.0,   216.45100,   -1.05659     
40.0,   216.54474,   -1.05666     
40.1,   216.65468,   -1.05676     
40.1,   216.76151,   -1.05683     
40.1,   216.81993,   -1.05690     
40.1,   216.89497,   -1.05703     
40.1,   216.97202,   -1.05710     
40.1,   217.05362,   -1.05723     
40.2,   217.18149,   -1.05731     
40.2,   217.26212,   -1.05736     
40.2,   217.34053,   -1.05747     
40.2,   217.46033,   -1.05757     
40.2,   217.58649,   -1.05762     
40.2,   217.69144,   -1.05770     
40.3,   217.75897,   -1.05776     
40.3,   217.80591,   -1.05783     
40.3,   217.89311,   -1.05792     
40.3,   218.00259,   -1.05801     
40.3,   218.08556,   -1.05810     
40.3,   218.18045,   -1.05821     
40.4,   218.28938,   -1.05830     
40.4,   218.36011,   -1.05839     
40.4,   218.45378,   -1.05849     
40.4,   218.55956,   -1.05859     
40.4,   218.64799,   -1.05870     
40.4,   218.75378,   -1.05878     
40.5,   218.80812,   -1.05889     
40.5,   218.88646,   -1.05900     
40.5,   219.00438,   -1.05911     
40.5,   219.09103,   -1.05924     
40.5,   219.20407,   -1.05933     
40.5,   219.28902,   -1.05940     
40.6,   219.41193,   -1.05945     
40.6,   219.47932,   -1.05954     
40.6,   219.58707,   -1.05964     
40.6,   219.65334,   -1.05975     
40.6,   219.72899,   -1.05986     
40.6,   219.85344,   -1.05995     
40.7,   219.92667,   -1.06008     
40.7,   220.01785,   -1.06013     
40.7,   220.13435,   -1.06023     
40.7,   220.21947,   -1.06031     
40.7,   220.28629,   -1.06038     
40.7,   220.38083,   -1.06052     
40.8,   220.49385,   -1.06062     
40.8,   220.57834,   -1.06073     
40.8,   220.65120,   -1.06083     
40.8,   220.74620,   -1.06093     
40.8,   220.82899,   -1.06105     
40.8,   220.93274,   -1.06118     
40.9,   221.01663,   -1.06128     
40.9,   221.12527,   -1.06138     
40.9,   221.23466,   -1.06147     
40.9,   221.32635,   -1.06157     
40.9,   221.41870,   -1.06166     
40.9,   221.49333,   -1.06175     
41.0,   221.56404,   -1.06183     
41.0,   221.63524,   -1.06194     
41.0,   221.72166,   -1.06207     
41.0,   221.86761,   -1.06219     
41.0,   221.93690,   -1.06229     
41.0,   222.02252,   -1.06238     
41.1,   222.12436,   -1.06247     
41.1,   222.22592,   -1.06260     
41.1,   222.29512,   -1.06270     
41.1,   222.35811,   -1.06283     
41.1,   222.46240,   -1.06297     
41.1,   222.59183,   -1.06309     
41.2,   222.67331,   -1.06319     
41.2,   222.75751,   -1.06333     
41.2,   222.84441,   -1.06345     
41.2,   222.94159,   -1.06357     
41.2,   223.00977,   -1.06369     
41.2,   223.10011,   -1.06383     
41.3,   223.19299,   -1.06393     
41.3,   223.27760,   -1.06405     
41.3,   223.37195,   -1.06420     
41.3,   223.45750,   -1.06433     
41.3,   223.55243,   -1.06443     
41.3,   223.63551,   -1.06456     
41.4,   223.73482,   -1.06471     
41.4,   223.82993,   -1.06485     
41.4,   223.89276,   -1.06499     
41.4,   223.99135,   -1.06515     
41.4,   224.11038,   -1.06529     
41.4,   224.20480,   -1.06543     
41.5,   224.30817,   -1.06555     
41.5,   224.37392,   -1.06566     
41.5,   224.42746,   -1.06577     
41.5,   224.50656,   -1.06590     
41.5,   224.61844,   -1.06601     
41.5,   224.72295,   -1.06609     
41.6,   224.82242,   -1.06622     
41.6,   224.92218,   -1.06631     
41.6,   224.99562,   -1.06644     
41.6,   225.11511,   -1.06657     
41.6,   225.19435,   -1.06669     
41.6,   225.25752,   -1.06682     
41.7,   225.35744,   -1.06694     
41.7,   225.47519,   -1.06707     
41.7,   225.59129,   -1.06717     
41.7,   225.67416,   -1.06727     
41.7,   225.73918,   -1.06739     
41.7,   225.80870,   -1.06753     
41.8,   225.90855,   -1.06769     
41.8,   226.03386,   -1.06781     
41.8,   226.11960,   -1.06795     
41.8,   226.21330,   -1.06809     
41.8,   226.32582,   -1.06827     
41.8,   226.39903,   -1.06842     
41.9,   226.45900,   -1.06859     
41.9,   226.57005,   -1.06873     
41.9,   226.66154,   -1.06885     
41.9,   226.72897,   -1.06898     
41.9,   226.82600,   -1.06917     
41.9,   226.91156,   -1.06931     
42.0,   227.01500,   -1.06946     
42.0,   227.13336,   -1.06962     
42.0,   227.22072,   -1.06977     
42.0,   227.30441,   -1.06994     
42.0,   227.39632,   -1.07007     
42.0,   227.48169,   -1.07023     
42.1,   227.57993,   -1.07041     
42.1,   227.67235,   -1.07059     
42.1,   227.75185,   -1.07075     
42.1,   227.84196,   -1.07092     
42.1,   227.92630,   -1.07110     
42.1,   228.02660,   -1.07132     
42.2,   228.12819,   -1.07151     
42.2,   228.20471,   -1.07169     
42.2,   228.26456,   -1.07188     
42.2,   228.34718,   -1.07207     
42.2,   228.49446,   -1.07227     
42.2,   228.61337,   -1.07245     
42.3,   228.71422,   -1.07262     
42.3,   228.81407,   -1.07280     
42.3,   228.88219,   -1.07297     
42.3,   228.94073,   -1.07317     
42.3,   229.05453,   -1.07332     
42.3,   229.11496,   -1.07353     
42.4,   229.22311,   -1.07371     
42.4,   229.31337,   -1.07389     
42.4,   229.39134,   -1.07409     
42.4,   229.49654,   -1.07426     
42.4,   229.58485,   -1.07442     
42.4,   229.66464,   -1.07463     
42.5,   229.79155,   -1.07482     
42.5,   229.86938,   -1.07504     
42.5,   229.93143,   -1.07524     
42.5,   230.05334,   -1.07545     
42.5,   230.17143,   -1.07566     
42.5,   230.24109,   -1.07589     
42.6,   230.33374,   -1.07612     
42.6,   230.43478,   -1.07635     
42.6,   230.52573,   -1.07659     
42.6,   230.62148,   -1.07683     
42.6,   230.71422,   -1.07710     
42.6,   230.79805,   -1.07733     
42.7,   230.88290,   -1.07756     
42.7,   230.97002,   -1.07780     
42.7,   231.05487,   -1.07804     
42.7,   231.15842,   -1.07826     
42.7,   231.26651,   -1.07845     
42.7,   231.37198,   -1.07866     
42.8,   231.46294,   -1.07887     
42.8,   231.55836,   -1.07907     
42.8,   231.63153,   -1.07927     
42.8,   231.73851,   -1.07953     
42.8,   231.82932,   -1.07973     
42.8,   231.90392,   -1.07996     
42.9,   232.03267,   -1.08022     
42.9,   232.09491,   -1.08047     
42.9,   232.17271,   -1.08071     
42.9,   232.25150,   -1.08093     
42.9,   232.34082,   -1.08114     
42.9,   232.42810,   -1.08137     
43.0,   232.55141,   -1.08163     
43.0,   232.62820,   -1.08187     
43.0,   232.73013,   -1.08213     
43.0,   232.84976,   -1.08239     
43.0,   232.92339,   -1.08263     
43.0,   232.99199,   -1.08289     
43.1,   233.10689,   -1.08315     
43.1,   233.19144,   -1.08341     
43.1,   233.25166,   -1.08366     
43.1,   233.34483,   -1.08394     
43.1,   233.46811,   -1.08418     
43.1,   233.54817,   -1.08440     
43.2,   233.63144,   -1.08469     
43.2,   233.70314,   -1.08492     
43.2,   233.80217,   -1.08520     
43.2,   233.90297,   -1.08547     
43.2,   234.00359,   -1.08577     
43.2,   234.12151,   -1.08608     
43.3,   234.18860,   -1.08638     
43.3,   234.26752,   -1.08666     
43.3,   234.35374,   -1.08694     
43.3,   234.43915,   -1.08722     
43.3,   234.51955,   -1.08753     
43.3,   234.62596,   -1.08783     
43.4,   234.71153,   -1.08813     
43.4,   234.78923,   -1.08846     
43.4,   234.86960,   -1.08878     
43.4,   234.97411,   -1.08911     
43.4,   235.09369,   -1.08944     
43.4,   235.16960,   -1.08975     
43.5,   235.26015,   -1.09003     
